TARA_PON_MAG_00061,226,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas
TARA_PSE_MAG_00047,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ASW_MAG_00002,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_PSE_MAG_00048,48461,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales
TARA_IOS_MAG_00065,2,Bacteria
TARA_ANW_MAG_00058,48461,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales
TARA_ANW_MAG_00012,1,
TARA_IOS_MAG_00060,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_RED_MAG_00055,28890,Archaea;Euryarchaeota
TARA_PSE_MAG_00099,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_ASW_MAG_00018,246874,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae
TARA_MED_MAG_00030,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ASE_MAG_00009,28890,Archaea;Euryarchaeota
TARA_ANW_MAG_00054,1,
TARA_PSE_MAG_00138,72275,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TARA_PSW_MAG_00102,28890,Archaea;Euryarchaeota
TARA_RED_MAG_00040,2,Bacteria
TARA_ANW_MAG_00064,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_PSE_MAG_00009,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_ANW_MAG_00051,1655514,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
TARA_ANE_MAG_00060,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_ANE_MAG_00024,28890,Archaea;Euryarchaeota
TARA_ANE_MAG_00039,1,
TARA_ASE_MAG_00017,1117,Bacteria;Cyanobacteria
TARA_PON_MAG_00079,33656,Eukaryota;Phaeocystales;Phaeocystaceae;Phaeocystis
TARA_IOS_MAG_00073,44055,Eukaryota;Pelagophyceae;Pelagomonadales;Aureococcus
TARA_IOS_MAG_00013,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_RED_MAG_00053,1,
TARA_RED_MAG_00087,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_MED_MAG_00128,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_ASW_MAG_00025,1,
TARA_IOS_MAG_00047,28890,Archaea;Euryarchaeota
TARA_MED_MAG_00008,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PSW_MAG_00039,2,Bacteria
TARA_PSE_MAG_00145,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_ASW_MAG_00037,38832,Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas
TARA_ANW_MAG_00023,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSE_MAG_00075,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_RED_MAG_00098,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_PON_MAG_00011,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_PON_MAG_00051,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSE_MAG_00016,204441,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
TARA_IOS_MAG_00004,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_ANE_MAG_00023,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_PSW_MAG_00083,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_PON_MAG_00046,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_IOS_MAG_00003,28211,Bacteria;Proteobacteria;Alphaproteobacteria
TARA_RED_MAG_00090,28890,Archaea;Euryarchaeota
TARA_ASW_MAG_00008,69657,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae
TARA_ANW_MAG_00029,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_MED_MAG_00012,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_IOS_MAG_00075,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_ION_MAG_00033,28890,Archaea;Euryarchaeota
TARA_ANE_MAG_00048,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ANW_MAG_00021,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_ANW_MAG_00075,38832,Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas
TARA_PON_MAG_00012,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSE_MAG_00039,29,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
TARA_ANW_MAG_00024,28890,Archaea;Euryarchaeota
TARA_MED_MAG_00107,1655514,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
TARA_ASE_MAG_00018,28890,Archaea;Euryarchaeota
TARA_PSW_MAG_00116,72275,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TARA_PON_MAG_00007,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_ANE_MAG_00053,1,
TARA_ASE_MAG_00020,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_PSE_MAG_00010,31989,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TARA_MED_MAG_00025,1,
TARA_ASW_MAG_00003,43988,Bacteria;Cyanobacteria;Oscillatoriales;Cyanothecaceae;Cyanothece
TARA_ASE_MAG_00011,28890,Archaea;Euryarchaeota
TARA_ASW_MAG_00045,2759,Eukaryota
TARA_MED_MAG_00004,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_RED_MAG_00050,118,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces
TARA_PON_MAG_00006,28221,Bacteria;Proteobacteria;Deltaproteobacteria
TARA_MED_MAG_00031,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ANE_MAG_00079,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_ASW_MAG_00019,28890,Archaea;Euryarchaeota
TARA_ION_MAG_00053,1655514,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
TARA_PSE_MAG_00124,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_ION_MAG_00044,28890,Archaea;Euryarchaeota
TARA_ION_MAG_00042,2,Bacteria
TARA_PSW_MAG_00109,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PSW_MAG_00047,246874,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae
TARA_PSW_MAG_00078,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_IOS_MAG_00044,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_MED_MAG_00038,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PSE_MAG_00104,72275,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TARA_PSE_MAG_00013,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_PSW_MAG_00091,48461,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales
TARA_IOS_MAG_00036,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_PSW_MAG_00020,204441,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
TARA_PSW_MAG_00094,28890,Archaea;Euryarchaeota
TARA_MED_MAG_00042,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_MED_MAG_00021,1,
TARA_MED_MAG_00121,1224,Bacteria;Proteobacteria
TARA_ASE_MAG_00027,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_ANW_MAG_00030,1,
TARA_PSE_MAG_00110,135620,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae
TARA_ANW_MAG_00009,475794,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Haliea
TARA_ANE_MAG_00098,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_SOC_MAG_00011,52959,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter
TARA_ANW_MAG_00085,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_ION_MAG_00004,80840,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
TARA_ASE_MAG_00025,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_SOC_MAG_00004,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_ION_MAG_00007,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_PSE_MAG_00079,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_ANE_MAG_00081,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_MED_MAG_00035,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_ASE_MAG_00029,89374,Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Saprospiraceae
TARA_PSE_MAG_00006,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_ANW_MAG_00053,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_RED_MAG_00122,942,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae
TARA_IOS_MAG_00070,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_PSW_MAG_00032,31989,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TARA_ION_MAG_00011,1224,Bacteria;Proteobacteria
TARA_RED_MAG_00059,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_SOC_MAG_00006,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PON_MAG_00050,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_PSW_MAG_00061,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_IOS_MAG_00051,1,
TARA_PSE_MAG_00123,2742,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter
TARA_RED_MAG_00051,1,
TARA_ANE_MAG_00034,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_RED_MAG_00083,1,
TARA_PSW_MAG_00101,28890,Archaea;Euryarchaeota
TARA_RED_MAG_00029,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_RED_MAG_00026,28211,Bacteria;Proteobacteria;Alphaproteobacteria
TARA_ANE_MAG_00049,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_RED_MAG_00120,2,Bacteria
TARA_ANW_MAG_00081,38832,Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas
TARA_MED_MAG_00115,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSW_MAG_00106,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_RED_MAG_00045,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_ANE_MAG_00068,1,
TARA_ANE_MAG_00022,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PON_MAG_00016,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_ANE_MAG_00099,38832,Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas
TARA_PSE_MAG_00101,335929,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
TARA_ASE_MAG_00008,206350,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales
TARA_ASW_MAG_00004,135620,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae
TARA_PSE_MAG_00018,200667,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae
TARA_PSE_MAG_00023,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_ION_MAG_00050,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_SOC_MAG_00001,28211,Bacteria;Proteobacteria;Alphaproteobacteria
TARA_PSE_MAG_00015,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PON_MAG_00026,1224,Bacteria;Proteobacteria
TARA_PSE_MAG_00088,1,
TARA_RED_MAG_00038,1,
TARA_PSE_MAG_00147,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_ASE_MAG_00035,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_ANW_MAG_00007,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_ANE_MAG_00065,28890,Archaea;Euryarchaeota
TARA_ANW_MAG_00045,28890,Archaea;Euryarchaeota
TARA_ANW_MAG_00042,206350,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales
TARA_PON_MAG_00009,1,
TARA_ASE_MAG_00033,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_RED_MAG_00015,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_PON_MAG_00047,28890,Archaea;Euryarchaeota
TARA_ION_MAG_00058,1,
TARA_ANW_MAG_00005,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_MED_MAG_00131,1,
TARA_ASE_MAG_00037,44055,Eukaryota;Pelagophyceae;Pelagomonadales;Aureococcus
TARA_MED_MAG_00010,200667,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae
TARA_RED_MAG_00006,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_PSE_MAG_00066,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_MED_MAG_00084,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_RED_MAG_00093,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_PSE_MAG_00024,31989,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TARA_ANE_MAG_00043,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_MED_MAG_00015,80840,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
TARA_ANW_MAG_00065,29,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
TARA_PSE_MAG_00083,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_MED_MAG_00119,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_RED_MAG_00025,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ANW_MAG_00025,1,
TARA_PSE_MAG_00074,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_MED_MAG_00082,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ANW_MAG_00068,167375,Bacteria;Cyanobacteria;Synechococcales;Synechococcaceae;Cyanobium
TARA_ASW_MAG_00012,252356,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter
TARA_IOS_MAG_00030,28890,Archaea;Euryarchaeota
TARA_PSW_MAG_00090,246874,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae
TARA_ANW_MAG_00048,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_RED_MAG_00092,2,Bacteria
TARA_MED_MAG_00018,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSE_MAG_00068,2,Bacteria
TARA_PSW_MAG_00092,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ANW_MAG_00031,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_ION_MAG_00020,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ASE_MAG_00012,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_MED_MAG_00109,28890,Archaea;Euryarchaeota
TARA_ION_MAG_00028,1,
TARA_RED_MAG_00063,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PSE_MAG_00046,1,
TARA_PSW_MAG_00010,28211,Bacteria;Proteobacteria;Alphaproteobacteria
TARA_PSW_MAG_00104,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_RED_MAG_00036,118,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces
TARA_PSE_MAG_00098,49546,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
TARA_MED_MAG_00090,246874,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae
TARA_IOS_MAG_00016,1,
TARA_IOS_MAG_00025,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ION_MAG_00059,74201,Bacteria;Verrucomicrobia
TARA_MED_MAG_00020,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_PON_MAG_00029,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_IOS_MAG_00001,415000,Bacteria;Verrucomicrobia;Opitutae;Opitutales
TARA_MED_MAG_00019,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PON_MAG_00031,31989,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TARA_SOC_MAG_00014,2759,Eukaryota
TARA_ANW_MAG_00083,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_MED_MAG_00046,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_PON_MAG_00039,41295,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
TARA_PSW_MAG_00029,74030,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius
TARA_MED_MAG_00052,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_ANW_MAG_00077,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_RED_MAG_00046,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_MED_MAG_00017,31989,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
TARA_IOS_MAG_00018,203557,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
TARA_MED_MAG_00077,1,
TARA_ION_MAG_00025,478070,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia
TARA_PSW_MAG_00093,203692,Bacteria;Spirochaetes;Spirochaetia
TARA_ANW_MAG_00013,1,
TARA_ANE_MAG_00097,2902,Eukaryota;Isochrysidales;Noelaerhabdaceae;Emiliania
TARA_ANW_MAG_00034,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSW_MAG_00089,72275,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
TARA_RED_MAG_00057,48461,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales
TARA_RED_MAG_00105,335929,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
TARA_ANE_MAG_00083,1236,Bacteria;Proteobacteria;Gammaproteobacteria
TARA_IOS_MAG_00020,766,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
TARA_RED_MAG_00010,1,
TARA_MED_MAG_00083,356,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
TARA_ASW_MAG_00013,28890,Archaea;Euryarchaeota
TARA_ANE_MAG_00036,200644,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
TARA_PSE_MAG_00077,335929,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
TARA_PSW_MAG_00028,137,Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae
TARA_PSE_MAG_00089,126,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae
TARA_ASW_MAG_00024,28890,Archaea;Euryarchaeota
